"id","property_type","city","price","sq_m_built","n_bedrooms","bathrooms","floor","year_built","exterior","parking","log_price","city-neighborhood"
103271339,Flat / apartment,Hospitalet de Llobregat,140000,60,3,1,2,1965,True,False,11,Hospitalet de Llobregat - Les Planes
104136826,Semi-detached house,Hospitalet de Llobregat,280000,108,3,1,3,1955,False,False,12,Hospitalet de Llobregat - La Florida
102298691,Flat / apartment,Hospitalet de Llobregat,125000,50,3,1,3,1960,True,False,11,Hospitalet de Llobregat - Collblanc
102806177,Flat / apartment,Hospitalet de Llobregat,105000,118,2,2,0,1973,True,False,11,Hospitalet de Llobregat - Pubilla Cases
98295121,Flat / apartment,Hospitalet de Llobregat,235000,80,4,2,1,1978,True,False,12,Hospitalet de Llobregat - La Torrasa
97712094,Flat / apartment,Hospitalet de Llobregat,158650,74,3,1,0,1962,True,False,11,Hospitalet de Llobregat - Les Planes
103731246,Flat / apartment,Hospitalet de Llobregat,129000,54,2,1,0,1926,True,False,11,Hospitalet de Llobregat - Collblanc
97518057,Flat / apartment,Hospitalet de Llobregat,375000,86,3,2,4,1974,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
104329525,Flat / apartment,Hospitalet de Llobregat,79000,35,2,1,0,1968,False,False,11,Hospitalet de Llobregat - Pubilla Cases
99729256,Flat / apartment,Hospitalet de Llobregat,220000,82,4,1,6,1973,True,False,12,Hospitalet de Llobregat - Centre
104226100,Flat / apartment,Hospitalet de Llobregat,239000,74,3,1,3,1975,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
103002717,Flat / apartment,Hospitalet de Llobregat,194000,74,3,1,6,1970,False,False,12,Hospitalet de Llobregat - Bellvitge
103002431,Flat / apartment,Hospitalet de Llobregat,250000,75,2,1,0,1974,False,False,12,Hospitalet de Llobregat - Carretera del Mig
102560289,Flat / apartment,Hospitalet de Llobregat,113000,52,2,1,0,1963,False,False,11,Hospitalet de Llobregat - Collblanc
103659566,Penthouse,Hospitalet de Llobregat,176000,55,4,1,4,1990,True,False,12,Hospitalet de Llobregat - Collblanc
102025092,Flat / apartment,Hospitalet de Llobregat,238000,74,4,1,2,1969,True,False,12,Hospitalet de Llobregat - Centre
104212207,Flat / apartment,Hospitalet de Llobregat,90000,55,2,1,4,1966,True,False,11,Hospitalet de Llobregat - Les Planes
104009384,Detached house,Hospitalet de Llobregat,660000,520,3,1,0,1930,False,False,13,Hospitalet de Llobregat - La Torrasa
101379145,Flat / apartment,Hospitalet de Llobregat,271500,108,3,2,1,1993,True,False,12,Hospitalet de Llobregat - La Torrasa
102751662,Flat / apartment,Hospitalet de Llobregat,442000,111,2,2,2,1974,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
103273325,Flat / apartment,Hospitalet de Llobregat,134500,55,3,1,1,1966,True,False,11,Hospitalet de Llobregat - Les Planes
102562544,Studio flat,Hospitalet de Llobregat,89600,72,0,1,-1,1963,False,False,11,Hospitalet de Llobregat - La Torrasa
102206752,Studio flat,Hospitalet de Llobregat,89000,60,0,1,2,1966,False,False,11,Hospitalet de Llobregat - Les Planes
101340020,Flat / apartment,Hospitalet de Llobregat,207000,87,3,1,2,1977,True,False,12,Hospitalet de Llobregat - Bellvitge
104362756,Flat / apartment,Hospitalet de Llobregat,64500,44,2,1,3,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
104365691,Flat / apartment,Hospitalet de Llobregat,82800,71,3,1,1,1963,False,False,11,Hospitalet de Llobregat - Collblanc
104127162,Flat / apartment,Hospitalet de Llobregat,375000,92,3,2,4,1970,True,True,12,Hospitalet de Llobregat - Centre
103992011,Flat / apartment,Hospitalet de Llobregat,145000,65,3,1,3,1965,True,False,11,Hospitalet de Llobregat - La Torrasa
102290791,Flat / apartment,Hospitalet de Llobregat,100500,52,3,1,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103291709,Semi-detached house,Hospitalet de Llobregat,185000,65,1,1,2,1940,False,False,12,Hospitalet de Llobregat - La Torrasa
